simple;gemakkelijk
quality;kwaliteit
pressure;druk
accept;aanvaarden
answer;antwoorden
resource;hulpbron
identify;identificeren
left;links
meeting;ontmoeting
determine;bepalen
prepare;bereiden
disease;ziekte
whatever;wat dan ook
success;succes
argue;ruzie maken
cup;beker
particularly;bijzonder
amount;hoeveelheid
ability;vermogen
staff;personeel
recognize;herken
indicate;aangeven
character;karakter
growth;groei
loss;verlies
degree;rang
wonder;vraag me af
attack;aanval
herself;haarzelf
region;regio
television;televisie
box;doos
TV;TV
training;opleiding
pretty;mooi
trade;handel
election;verkiezing
everybody;iedereen
physical;fysiek
lay;leggen
general;algemeen
feeling;gevoel
standard;standaard-
bill;rekening
message;bericht
fail;mislukking
outside;buiten
arrive;aankomen
analysis;analyse
benefit;ten goede komen
sex;seks
forward;naar voren
lawyer;advocaat
present;Cadeau
section;sectie
environmental;milieu
glass;glas
skill;vaardigheid
sister;zus
PM;P.M
professor;professor
operation;operatie
financial;financieel
crime;misdrijf
stage;fase
ok;OK
compare;vergelijken
authority;Gezag
miss;missen
design;ontwerp
sort;soort
act;handelen
ten;tien
knowledge;kennis
gun;pistool
station;station
blue;blauw
strategy;strategie
clearly;duidelijk
discuss;bespreken
indeed;inderdaad
truth;waarheid
song;liedje
example;voorbeeld
democratic;democratisch
check;controleren
environment;omgeving
leg;been
dark;donker
various;verscheidene
rather;liever
laugh;lachen
guess;Raad eens
executive;leidinggevend
prove;bewijzen
hang;hangen
entire;geheel
rock;steen
forget;vergeten
claim;claim
remove;verwijderen
manager;manager
enjoy;genieten van
network;netwerk
legal;legaal
religious;religieus
cold;koud
final;laatste
main;hoofd
science;wetenschap
green;groente
memory;geheugen
card;kaart
above;bovenstaande
seat;zitplaats
cell;cel
establish;vestigen
nice;leuk
trial;proces
expert;deskundige
spring;lente
firm;stevig
Democrat;Democraat
radio;radio-
visit;op bezoek komen
management;beheer
avoid;voorkomen
imagine;stel je voor
tonight;vanavond
huge;enorm
ball;bal
finish;af hebben
yourself;jezelf
theory;theorie
impact;invloed
respond;antwoorden
statement;uitspraak
maintain;onderhouden
charge;aanval
popular;populair
traditional;traditioneel
onto;op
reveal;onthullen
direction;richting
weapon;wapen
employee;medewerker
cultural;cultureel
contain;bevatten
peace;vrede
pain;pijn
apply;van toepassing zijn
measure;meeteenheid
wide;breed
shake;schudden
fly;vlieg
interview;interview
manage;beheren
chair;stoel
fish;vis
particular;bijzonder
camera;camera
structure;structuur
politics;politiek
perform;presteren
bit;beetje
weight;gewicht
suddenly;plotseling
discover;Ontdek
candidate;kandidaat
production;productie
treat;traktatie
trip;reis
evening;avond
affect;beïnvloeden
inside;binnen
conference;conferentie
unit;eenheid
style;stijl
adult;volwassen
worry;zich zorgen maken
range;bereik
mention;noemen
deep;diep
edge;kant
specific;specifiek
writer;auteur
trouble;probleem
necessary;nodig
throughout;gedurende
challenge;uitdaging
fear;angst
shoulder;schouder
institution;instelling
middle;midden-
sea;zee
dream;droom
bar;bar
beautiful;mooi
property;eigendom
instead;in plaats van
improve;verbeteren
stuff;spullen
detail;detail-
method;methode
somebody;iemand
magazine;tijdschrift
hotel;hotel
soldier;soldaat
reflect;reflecteren
heavy;zwaar
sexual;seksueel
bag;tas
heat;warmte
marriage;huwelijk
tough;moeilijk
sing;zingen
surface;oppervlak
purpose;doel
exist;bestaan
pattern;patroon
whom;van wie
skin;huid
agent;tussenpersoon
owner;baasje
machine;machine
gas;gas-
ahead;vooruit
generation;generatie
commercial;reclame
address;adres
cancer;kanker
item;item
reality;realiteit
coach;coach
Mrs;Mvr
yard;tuin
beat;verslaan
violence;geweld
total;totaal
tend;de neiging hebben
investment;investering
discussion;discussie
finger;vinger
garden;tuin
notice;merk op
collection;verzameling
modern;modern
task;taak
partner;partner
positive;positief
civil;civiel
kitchen;keuken
consumer;klant
shot;schot
budget;begroting
wish;wens
painting;schilderen
scientist;wetenschapper
safe;veilig
agreement;overeenkomst
capital;hoofdstad
mouth;mond
nor;noch
victim;slachtoffer
newspaper;krant-
threat;bedreiging
responsibility;verantwoordelijkheid
smile;glimlach
attorney;procureur
score;scoren
account;account
interesting;interessant
audience;publiek
rich;rijk
dinner;diner
vote;stemmen
western;westers
relate;betrekking hebben
travel;reis
debate;debat
prevent;voorkomen
citizen;inwoner
majority;meerderheid
none;geen
front;voorkant
born;geboren
admit;geef toe
senior;senior
assume;aannemen
wind;wind
key;sleutel
professional;professioneel
mission;missie
fast;snel
alone;alleen
customer;klant
suffer;pijn lijden
speech;toespraak
successful;succesvol
option;keuze
participant;deelnemer
southern;zuidelijk
fresh;vers
eventually;eventueel
forest;Woud
video;video-
global;globaal
Senate;Senaat
reform;hervorming
access;toegang
restaurant;restaurant
judge;rechter
publish;publiceren
relation;relatie
release;laat los
bird;vogel
opinion;mening
credit;credit
critical;kritisch
corner;hoek
concerned;bezorgd
recall;herinneren
version;versie
stare;staren
safety;veiligheid
effective;effectief
neighborhood;buurt
original;origineel
troop;troep
income;inkomen
directly;direct
hurt;pijn doen
species;soorten
immediately;direct
track;spoor
basic;basis
strike;staking
sky;lucht
freedom;vrijheid
absolutely;Absoluut
plane;vlak
nobody;niemand
achieve;bereiken
object;object
attitude;houding
labor;arbeid
refer;verwijzen
concept;concept
client;cliënt
powerful;krachtig
perfect;perfect
nine;negen
therefore;daarom
conduct;gedrag
announce;aankondigen
conversation;gesprek
examine;onderzoeken
touch;aanraken
please;alsjeblieft
attend;bijwonen
completely;volledig
variety;verscheidenheid
sleep;slaap
involved;betrokken
investigation;onderzoek
nuclear;nucleair
researcher;onderzoeker
press;druk op
conflict;conflict
spirit;geest
replace;vervangen
British;Brits
encourage;aanmoedigen
argument;argument
camp;kamp
brain;brein
feature;voorzien zijn van
afternoon;middag
AM;BEN
weekend;weekend
dozen;dozijn
possibility;mogelijkheid
insurance;verzekering
department;afdeling
battle;strijd
beginning;begin
date;datum
generally;over het algemeen
African;Afrikaanse
sorry;sorry
crisis;crisis
complete;compleet
fan;fan
stick;stok
define;definiëren
easily;gemakkelijk
hole;gat
element;element
vision;visie
status;toestand
normal;normaal
Chinese;Chinese
ship;schip
solution;oplossing
stone;steen
slowly;langzaam
scale;schaal
university;Universiteit
introduce;voorstellen
driver;bestuurder
attempt;poging
park;park
spot;plek
lack;gebrek
ice;ijs
boat;boot
drink;drankje
sun;zon
distance;afstand
wood;hout
handle;handvat
truck;vrachtwagen
mountain;berg
survey;vragenlijst
supposed;verondersteld
tradition;traditie
winter;winter
village;dorp
Soviet;Sovjet-
refuse;weigeren
sales;verkoop
roll;rollen
communication;communicatie
screen;scherm
gain;verdienen
resident;inwoner
hide;verbergen
gold;goud
club;club
farm;boerderij
potential;potentieel
European;Europese
presence;aanwezigheid
independent;onafhankelijk
district;wijk
shape;vorm geven aan
reader;lezer
Ms;Mevrouw
contract;contract
crowd;menigte
Christian;christelijk
express;uitdrukken
apartment;appartement
willing;gewillig
strength;kracht
previous;vorig
band;band
obviously;duidelijk
horse;paard
interested;geïnteresseerd
target;doelwit
prison;gevangenis
ride;rijden
guard;bewaker
terms;termen
demand;vraag naar
reporter;verslaggever
deliver;leveren
text;tekst
tool;hulpmiddel
wild;wild
vehicle;voertuig
observe;observeren
flight;vlucht
facility;faciliteit
understanding;begrip
average;gemiddeld
emerge;tevoorschijnkomen
advantage;voordeel
quick;snel
leadership;leiderschap
earn;verdienen
pound;pond
basis;basis
bright;helder
operate;bedienen
guest;gast
sample;steekproef
contribute;bijdrage leveren
tiny;klein
block;blok
protection;bescherming
settle;schikken
feed;voer
collect;verzamelen
additional;aanvullend
highly;zeer
identity;identiteit
title;titel
mostly;grotendeels
lesson;les
faith;vertrouwen
river;rivier
promote;promoten
living;levend
count;graaf
unless;tenzij
marry;trouwen
tomorrow;morgen
technique;techniek
path;pad
ear;oor
shop;winkel
folk;volk
principle;beginsel
survive;overleven
lift;tillen
border;grens
competition;wedstrijd
jump;springen
gather;bijeenkomen
limit;begrenzing
fit;fit
cry;schreeuw
equipment;apparatuur
worth;waard
associate;associëren
critic;criticus
warm;warm
aspect;aspect
insist;volharden
failure;mislukking
annual;jaarlijks
French;Frans
Christmas;Kerstmis
comment;opmerking
responsible;aansprakelijk
affair;affaire
procedure;procedure
regular;normaal
spread;verspreiding
chairman;Voorzitter
baseball;basketbal
soft;zacht
ignore;negeren
egg;ei
belief;geloof
demonstrate;tonen
anybody;iemand
murder;moord
gift;geschenk
religion;geloof
review;opnieuw bekijken
editor;editor
engage;engageren
coffee;koffie
document;document
speed;snelheid
cross;kruis
influence;invloed hebben
anyway;hoe dan ook
threaten;dreigen
commit;verbinden
female;vrouw
youth;jeugd
wave;Golf
afraid;bang
quarter;kwartaal
background;achtergrond
native;oorspronkelijk
broad;breed
wonderful;prachtig
deny;ontkennen
apparently;blijkbaar
slightly;lichtelijk
reaction;reactie
twice;tweemaal
suit;pak
perspective;perspectief
growing;groeiend
blow;blazen
construction;bouw
intelligence;intelligentie-
destroy;kapot maken
cook;koken
connection;verbinding
burn;brandwond
shoe;schoen
grade;cijfer
context;context
committee;commissie
hey;Hoi
mistake;vergissing
location;plaats
clothes;kleren
Indian;Indisch
quiet;stil
dress;jurk
promise;belofte
aware;bewust
neighbor;buurman
function;functie
bone;bot
active;actief
extend;verlengen
chief;opperhoofd
combine;combineren
wine;wijn
below;onderstaand
cool;koel
voter;kiezer
learning;aan het leren
bus;bus
hell;hel
dangerous;gevaarlijk
remind;herinneren
moral;Moreel
United;Verenigd
category;categorie
relatively;relatief
victory;zege
academic;academisch
Internet;internet
healthy;gezond
negative;negatief
following;volgend
historical;historisch
medicine;geneesmiddel
tour;tour
depend;afhangen
photo;foto
finding;vinden
grab;grijpen
direct;direct
classroom;klas
contact;contact
justice;gerechtigheid
participate;deelnemen
daily;dagelijks
fair;eerlijk
pair;paar-
famous;bekend
exercise;oefening
knee;knie
flower;bloem
tape;plakband
hire;arbeidskracht
familiar;bekend
appropriate;gepast
supply;levering
fully;ten volle
actor;acteur
birth;geboorte
search;zoeken
tie;binden
democracy;democratie
eastern;oostelijk
primary;primair
yesterday;gisteren
circle;cirkel
device;apparaat
progress;voortgang
bottom;onderkant
island;eiland
exchange;aandelenbeurs
clean;schoon
studio;studio
train;trein
lady;dame
colleague;collega
application;sollicitatie
neck;nek
lean;slank
damage;schade
plastic;plastic
tall;hoog
plate;bord
hate;een hekel hebben aan
otherwise;anders
writing;schrijven
male;mannelijk
alive;in leven
expression;uitdrukking
football;Amerikaans voetbal
intend;van plan zijn
chicken;kip
army;leger
abuse;misbruik
theater;theater
shut;dicht
map;kaart
extra;extra
session;sessie
danger;Gevaar
welcome;welkom
domestic;huiselijk
lots;veel
literature;literatuur
rain;regenen
desire;wens
assessment;beoordeling
injury;blessure
respect;respect
northern;noordelijk
nod;knikken
paint;verf
fuel;brandstof
leaf;blad
dry;droog
Russian;Russisch
instruction;instructie
pool;zwembad
climb;beklimmen
sweet;zoet
engine;motor
fourth;vierde
salt;zout
expand;uitbreiden
importance;belang
metal;metaal
fat;dik
ticket;ticket
software;software
disappear;verdwijnen
corporate;zakelijk
strange;vreemd
lip;lip-
reading;lezing
urban;stedelijk
mental;mentaal
increasingly;in toenemende mate
lunch;lunch
educational;leerzaam
somewhere;ergens
farmer;boer
sugar;suiker
planet;planeet
favorite;favoriet
explore;ontdekken
obtain;verwerven
enemy;vijand
greatest;beste
complex;complex
surround;omringen
athlete;atleet
invite;nodig uit
repeat;herhalen
carefully;voorzichtig
soul;ziel
scientific;wetenschappelijk
impossible;onmogelijk
panel;paneel
meaning;betekenis
mom;mama
married;getrouwd
instrument;instrument
predict;voorspellen
weather;het weer
presidential;presidentieel
emotional;emotioneel
commitment;inzet
Supreme;opperste
bear;beer
pocket;zak-
thin;dun
temperature;temperatuur-
surprise;verrassing
poll;opiniepeiling
proposal;voorstel
consequence;gevolg
breath;adem
sight;zicht
balance;evenwicht
adopt;adopteren
minority;minderheid
straight;Rechtdoor
connect;aansluiten
works;werken
teaching;onderwijs
belong;behoren
aid;hulp
advice;het advies
okay;Oke
photograph;fotograaf
empty;leeg
regional;regionaal
trail;pad
novel;roman
code;code
somehow;op de een of andere manier
organize;organiseren
jury;jury
breast;borst
Iraqi;Irakees
acknowledge;erkennen
theme;thema
storm;storm
union;unie
desk;bureau
thanks;Met dank
fruit;fruit
expensive;duur
yellow;geel
conclusion;conclusie
prime;priemgetal
shadow;schaduw
struggle;strijd
conclude;concluderen
analyst;analist
dance;dans
regulation;regulatie
being;het zijn
ring;ring
largely;grotendeels
shift;verschuiving
revenue;omzet
mark;markering
locate;bevind zich
county;district
appearance;uiterlijk
package;pakket
difficulty;moeilijkheid
bridge;brug
recommend;adviseren
obvious;voor de hand liggend
basically;in principe
e-mail;e-mail
generate;genereren
anymore;meer
propose;voorstellen
thinking;denken
possibly;mogelijk
trend;trend
visitor;bezoeker
loan;lening
currently;momenteel
comfortable;comfortabel
investor;investeerder
profit;winst
angry;boos
crew;bemanning
accident;ongeluk
meal;maaltijd
hearing;horen
traffic;verkeer
muscle;spier
notion;begrip
capture;vastleggen
prefer;verkiezen
truly;werkelijk
earth;aarde
Japanese;Japans
chest;borst
thick;dik
cash;contant geld
museum;museum
beauty;schoonheid
emergency;noodgeval
unique;uniek
internal;intern
ethnic;etnisch
link;koppeling
stress;spanning
content;inhoud
select;selecteer
root;wortel
nose;neus
declare;verklaren
appreciate;op prijs stellen
actual;feitelijk
bottle;fles
hardly;nauwelijks
setting;instelling
launch;launch
file;het dossier
sick;ziek
outcome;resultaat
ad;advertentie
defend;verdedigen
duty;plicht
sheet;vel
ought;zou moeten
ensure;ervoor zorgen
Catholic;katholiek
extremely;extreem
extent;mate waarin
component;onderdeel
mix;mengen
long-term;langetermijn
slow;langzaam
contrast;contrast
zone;zone
wake;wakker worden
airport;luchthaven
brown;bruin
shirt;shirt
pilot;piloot
warn;waarschuwen
ultimately;uiteindelijk
cat;kat
contribution;bijdrage
capacity;capaciteit
ourselves;onszelf
estate;landgoed
guide;gids
circumstance;omstandigheid
snow;sneeuw
English;Engels
politician;politicus
steal;stelen
pursue;na te streven
slip;uitglijden
percentage;percentage
meat;vlees
funny;grappig
neither;geen van beide
soil;bodem
surgery;chirurgie
correct;juist
Jewish;joods
blame;schuld geven
estimate;schatting
due;vanwege
basketball;basketbal
golf;golf
investigate;onderzoeken
crazy;gek
significantly;aanzienlijk
chain;ketting
branch;tak
combination;combinatie
frequently;vaak
governor;gouverneur
relief;Verlichting
user;gebruiker
dad;pa
kick;trap
manner;manier
ancient;oud
silence;stilte
rating;beoordeling
golden;gouden
motion;beweging
German;Duits
gender;geslacht
solve;oplossen
fee;tarief
landscape;landschap
used;gebruikt
bowl;schaal
equal;Gelijk
forth;voorwaarts
frame;kader
typical;typisch
except;behalve
conservative;conservatief
eliminate;verwijderen
host;gastheer
hall;hal
trust;vertrouwen
ocean;oceaan
row;rij
producer;producent
afford;veroorloven
meanwhile;in de tussentijd
regime;regime
division;divisie
confirm;bevestigen
fix;repareren
appeal;hoger beroep
mirror;spiegel
tooth;tand
smart;slim
length;lengte
entirely;geheel
rely;bouwen op
topic;onderwerp
complain;klagen
variable;variabele
telephone;telefoon
perception;perceptie
attract;aantrekken
confidence;vertrouwen
bedroom;slaapkamer
secret;geheim
debt;schuld
rare;bijzonder
tank;tank
nurse;verpleegster
coverage;Dekking
opposition;oppositie
aside;terzijde
anywhere;overal
bond;verbintenis
pleasure;genoegen
master;meester
era;tijdperk
requirement;vereiste
fun;plezier
expectation;verwachting
wing;vleugel
separate;verschillend
somewhat;iets
pour;voor
stir;roeren
judgment;oordeel
beer;bier
reference;referentie
tear;traan
doubt;twijfel
grant;studiebeurs
seriously;ernstig
minister;minister
totally;helemaal
hero;held
industrial;industrieel
cloud;wolk
stretch;rekken
winner;winnaar
volume;volume
seed;zaad
surprised;verrast
fashion;mode
pepper;peper
busy;druk
intervention;interventie
copy;kopiëren
tip;tip
cheap;goedkoop
aim;doel
cite;citeren
welfare;welzijn
vegetable;groente
gray;grijs
dish;gerecht
beach;strand
improvement;verbetering
everywhere;overal
opening;opening
overall;algemeen
divide;verdeling
initial;voorletter
terrible;verschrikkelijk
oppose;zich verzetten tegen
contemporary;hedendaags
route;route
multiple;meerdere
essential;essentieel
league;liga
criminal;crimineel
careful;voorzichtig
core;kern
upper;bovenste
rush;stormloop
necessarily;nodig
specifically;specifiek
tired;moe
employ;dienst
holiday;vakantie
vast;uitgestrekt
resolution;oplossing
household;huishouden
fewer;minder
abortion;abortus
apart;deel
witness;getuige
match;wedstrijd
barely;amper
sector;sector
representative;vertegenwoordiger
beneath;onder
beside;Daarnaast
incident;incident
limited;beperkt
proud;trots
flow;stromen
faculty;faculteit
increased;is gestegen
waste;afval
merely;louter
mass;massa-
emphasize;benadrukken
experiment;experiment
definitely;Vast en zeker
bomb;bom
enormous;enorm
tone;toon
liberal;liberaal
massive;enorm
engineer;ingenieur
wheel;wiel
decline;afwijzen
invest;investeren
cable;kabel
towards;naar
expose;blootleggen
rural;landelijk
AIDS;AIDS
Jew;Of
narrow;smal
cream;room
secretary;secretaris
gate;poort
solid;stevig
hill;heuvel
typically;typisch
noise;lawaai
grass;gras
unfortunately;Helaas
hat;Heeft
legislation;wetgeving
succeed;slagen
celebrate;vieren
achievement;prestatie
fishing;vissen
accuse;beschuldigen
useful;bruikbaar
reject;afwijzen
talent;talent
taste;smaak
characteristic;karakteristiek
milk;melk
escape;ontsnappen
cast;vorm
sentence;zin
unusual;ongebruikelijk
closely;nauw
convince;overtuigen
height;hoogte
physician;arts
assess;schatten
plenty;veel
virtually;virtueel
addition;toevoeging
sharp;scherp
creative;creatief
lower;lager
approve;goedkeuren
explanation;uitleg
gay;homo
campus;campus
proper;juist
guilty;schuldig
acquire;verwerven
compete;concurreren
technical;technisch
plus;plus
immigrant;immigrant
weak;zwak
illegal;onwettig
hi;hoi
alternative;alternatief
interaction;interactie
column;kolom
personality;persoonlijkheid
signal;signaal
curriculum;leerplan
honor;eer
passenger;passagier
assistance;bijstand
forever;voor altijd
regard;groet
Israeli;Israëlisch
association;vereniging
twenty;twintig
knock;klop
wrap;wrap
lab;laboratorium
display;Scherm
criticism;kritiek
asset;Bedrijfsmiddel
depression;depressie
spiritual;spiritueel
musical;muzikaal
journalist;journalist
prayer;gebed
suspect;verdachte
scholar;geleerde
warning;waarschuwing
climate;klimaat
cheese;kaas
observation;observatie
childhood;jeugd
payment;betaling
sir;meneer
permit;vergunning
cigarette;sigaret
definition;definitie
priority;prioriteit
bread;brood
creation;schepping
graduate;afstuderen
request;verzoek
emotion;emotie
scream;schreeuw
dramatic;dramatisch
universe;universum
gap;gat
excellent;uitstekend
deeply;diep
prosecutor;aanklager
lucky;gelukkig
drag;sleuren
airline;luchtvaartmaatschappij
library;bibliotheek
agenda;agenda
recover;herstellen
factory;fabriek
selection;selectie
primarily;in de eerste plaats
roof;dak
